Date,Open,High,Low,Close,Adj Close,Volume
2020-10-02,124.349998,126.800003,123.589996,126.639999,125.667923,7491100
2020-10-05,127.070000,128.500000,126.449997,127.910004,126.928177,8270300
2020-10-06,128.839996,130.440002,127.269997,127.650002,126.670166,5978000
2020-10-07,128.399994,130.410004,128.250000,130.059998,129.061676,4390500
2020-10-08,130.399994,130.929993,129.509995,129.710007,128.714355,3595600
2020-10-09,129.990005,131.190002,129.330002,130.979996,129.974609,4293400
2020-10-12,131.190002,131.339996,129.259995,129.460007,128.466293,5136500
2020-10-13,128.050003,129.869995,127.959999,129.199997,128.208267,4245000
2020-10-14,129.529999,129.600006,127.010002,127.660004,126.680099,3586600
2020-10-15,126.480003,129.100006,126.110001,129.000000,128.009811,4235800
2020-10-16,129.509995,130.190002,127.550003,128.000000,127.017487,6010900
2020-10-19,129.100006,129.779999,127.050003,127.430000,126.451851,5160800
2020-10-20,128.000000,129.899994,127.720001,128.490005,127.503731,3799200
2020-10-21,128.500000,131.380005,128.449997,129.429993,128.436508,4916300
2020-10-22,129.600006,130.259995,128.860001,130.020004,129.021988,2869900
2020-10-23,130.000000,130.600006,128.649994,129.990005,128.992218,4046300
2020-10-26,129.059998,129.619995,126.680000,128.369995,127.384636,5422500
2020-10-27,128.779999,129.490005,127.900002,127.989998,127.007561,2985700
2020-10-28,125.279999,126.400002,121.040001,122.080002,121.142937,8618300
2020-10-29,122.279999,124.190002,121.150002,122.860001,121.916939,4947000
2020-10-30,123.660004,123.660004,118.800003,120.080002,119.158279,7791600
2020-11-02,122.370003,124.099998,121.099998,122.389999,121.450546,4740400
2020-11-03,124.010002,125.500000,123.190002,124.589996,123.633659,3490900
2020-11-04,125.330002,128.929993,125.260002,127.339996,126.362549,5061800
2020-11-05,129.190002,130.410004,128.460007,129.699997,128.704437,3940000
2020-11-06,129.910004,129.910004,128.350006,128.899994,127.910583,2954000
2020-11-09,135.059998,136.350006,128.770004,128.949997,127.960182,7491700
2020-11-10,130.050003,130.119995,126.250000,127.709999,126.729713,8014700
2020-11-11,128.690002,129.800003,127.180000,127.660004,126.680099,6058700
2020-11-12,126.620003,127.839996,125.629997,126.639999,125.667923,4780400
2020-11-13,127.910004,128.600006,126.830002,128.279999,127.295341,3986100
2020-11-16,129.460007,130.320007,127.370003,130.110001,129.111282,6116200
2020-11-17,130.479996,132.600006,129.110001,132.210007,131.195190,7002900
2020-11-18,133.070007,133.979996,131.529999,131.630005,130.619629,5572800
2020-11-19,131.919998,132.110001,129.929993,131.910004,130.897461,4642800
2020-11-20,133.300003,133.529999,131.910004,132.979996,131.959244,4318100
2020-11-23,134.380005,134.889999,133.089996,134.130005,133.100449,6118400
2020-11-24,135.000000,135.990005,134.210007,134.699997,133.666031,7204700
2020-11-25,134.250000,135.800003,133.619995,135.539993,134.499588,4484500
2020-11-27,136.000000,136.130005,133.339996,134.250000,133.219513,3506800
2020-11-30,133.910004,135.289993,132.690002,134.699997,133.666031,9652500
